State,City,Violent Crime,Year
CALIFORNIA,Marysville,88.0,2012
CALIFORNIA,Maywood,175.0,2012
CALIFORNIA,McFarland,57.0,2012
CALIFORNIA,Menifee,87.0,2012
CALIFORNIA,Mendota,53.0,2012
CALIFORNIA,Menlo Park,53.0,2012
CALIFORNIA,Merced,810.0,2012
CALIFORNIA,Mill Valley,12.0,2012
CALIFORNIA,Milpitas,81.0,2012
CALIFORNIA,Mission Viejo,73.0,2012
CALIFORNIA,Modesto,1590.0,2012
CALIFORNIA,Monrovia,81.0,2012
CALIFORNIA,Montague,2.0,2012
CALIFORNIA,Montclair,197.0,2012
CALIFORNIA,Montebello,146.0,2012
CALIFORNIA,Monterey,153.0,2012
CALIFORNIA,Monterey Park,75.0,2012
CALIFORNIA,Monte Sereno,3.0,2012
CALIFORNIA,Moorpark,41.0,2012
CALIFORNIA,Moraga,6.0,2012
CALIFORNIA,Moreno Valley,706.0,2012
CALIFORNIA,Morgan Hill,50.0,2012
CALIFORNIA,Morro Bay,21.0,2012
CALIFORNIA,Mountain View,155.0,2012
CALIFORNIA,Mount Shasta,5.0,2012
CALIFORNIA,Murrieta,70.0,2012
CALIFORNIA,Napa,216.0,2012
CALIFORNIA,National City,371.0,2012
CALIFORNIA,Needles,23.0,2012
CALIFORNIA,Nevada City,12.0,2012
CALIFORNIA,Newark,169.0,2012
CALIFORNIA,Newman,25.0,2012
CALIFORNIA,Newport Beach,101.0,2012
CALIFORNIA,Norco,56.0,2012
CALIFORNIA,Norwalk,433.0,2012
CALIFORNIA,Novato,96.0,2012
CALIFORNIA,Oakdale,58.0,2012
CALIFORNIA,Oakland,7963.0,2012
CALIFORNIA,Oakley,85.0,2012
CALIFORNIA,Oceanside,728.0,2012
CALIFORNIA,Ojai,13.0,2012
CALIFORNIA,Ontario,534.0,2012
CALIFORNIA,Orange,135.0,2012
CALIFORNIA,Orinda,7.0,2012
CALIFORNIA,Orland,27.0,2012
CALIFORNIA,Oroville,107.0,2012
CALIFORNIA,Oxnard,603.0,2012
CALIFORNIA,Pacifica,42.0,2012
CALIFORNIA,Pacific Grove,27.0,2012
CALIFORNIA,Palmdale,812.0,2012
CALIFORNIA,Palm Desert,104.0,2012
CALIFORNIA,Palm Springs,302.0,2012
CALIFORNIA,Palo Alto,53.0,2012
CALIFORNIA,Palos Verdes Estates,6.0,2012
CALIFORNIA,Paradise,66.0,2012
CALIFORNIA,Paramount,244.0,2012
CALIFORNIA,Parlier,119.0,2012
CALIFORNIA,Pasadena,433.0,2012
CALIFORNIA,Paso Robles,91.0,2012
CALIFORNIA,Patterson,53.0,2012
CALIFORNIA,Perris,240.0,2012
CALIFORNIA,Petaluma,167.0,2012
CALIFORNIA,Pico Rivera,261.0,2012
CALIFORNIA,Piedmont,13.0,2012
CALIFORNIA,Pinole,91.0,2012
CALIFORNIA,Pismo Beach,36.0,2012
CALIFORNIA,Pittsburg,152.0,2012
CALIFORNIA,Placentia,107.0,2012
CALIFORNIA,Placerville,55.0,2012
CALIFORNIA,Pleasant Hill,73.0,2012
CALIFORNIA,Pleasanton,49.0,2012
CALIFORNIA,Pomona,1021.0,2012
CALIFORNIA,Porterville,200.0,2012
CALIFORNIA,Port Hueneme,65.0,2012
CALIFORNIA,Poway,94.0,2012
CALIFORNIA,Rancho Cordova,393.0,2012
CALIFORNIA,Rancho Cucamonga,321.0,2012
CALIFORNIA,Rancho Mirage,23.0,2012
CALIFORNIA,Rancho Palos Verdes,35.0,2012
CALIFORNIA,Rancho Santa Margarit,27.0,2012
CALIFORNIA,Red Bluff,112.0,2012
CALIFORNIA,Redding,705.0,2012
CALIFORNIA,Redlands,221.0,2012
CALIFORNIA,Redondo Beach,190.0,2012
CALIFORNIA,Redwood City,208.0,2012
CALIFORNIA,Reedley,173.0,2012
CALIFORNIA,Rialto,509.0,2012
CALIFORNIA,Richmond,1162.0,2012
CALIFORNIA,Ridgecrest,108.0,2012
CALIFORNIA,Rio Dell,8.0,2012
CALIFORNIA,Rio Vista,39.0,2012
CALIFORNIA,Ripon,6.0,2012
CALIFORNIA,Riverbank,57.0,2012
CALIFORNIA,Riverside,1389.0,2012
CALIFORNIA,Rocklin,49.0,2012
CALIFORNIA,Rohnert Park,192.0,2012
CALIFORNIA,Rolling Hills,0.0,2012
CALIFORNIA,Rolling Hills Estates,9.0,2012
CALIFORNIA,Rosemead,143.0,2012
CALIFORNIA,Roseville,293.0,2012
CALIFORNIA,Ross,2.0,2012
CALIFORNIA,Sacramento,3520.0,2012
CALIFORNIA,Salinas,1027.0,2012
CALIFORNIA,San Anselmo,13.0,2012
CALIFORNIA,San Bernardino,2022.0,2012
CALIFORNIA,San Bruno,85.0,2012
CALIFORNIA,San Clemente,75.0,2012
CALIFORNIA,Sand City,7.0,2012
CALIFORNIA,San Diego,5529.0,2012
CALIFORNIA,San Dimas,51.0,2012
CALIFORNIA,San Fernando,77.0,2012
CALIFORNIA,San Francisco,5777.0,2012
CALIFORNIA,San Gabriel,88.0,2012
CALIFORNIA,Sanger,269.0,2012
CALIFORNIA,San Jacinto,137.0,2012
CALIFORNIA,San Jose,3547.0,2012
CALIFORNIA,San Juan Capistrano,59.0,2012
CALIFORNIA,San Leandro,437.0,2012
CALIFORNIA,San Luis Obispo,119.0,2012
CALIFORNIA,San Marcos,227.0,2012
CALIFORNIA,San Marino,13.0,2012
CALIFORNIA,San Mateo,261.0,2012
CALIFORNIA,San Pablo,277.0,2012
CALIFORNIA,San Rafael,191.0,2012
CALIFORNIA,San Ramon,45.0,2012
CALIFORNIA,Santa Ana,1334.0,2012
CALIFORNIA,Santa Barbara,363.0,2012
CALIFORNIA,Santa Clara,221.0,2012
CALIFORNIA,Santa Clarita,342.0,2012
CALIFORNIA,Santa Cruz,433.0,2012
CALIFORNIA,Santa Fe Springs,99.0,2012
CALIFORNIA,Santa Maria,690.0,2012
CALIFORNIA,Santa Monica,395.0,2012
CALIFORNIA,Santa Paula,91.0,2012
CALIFORNIA,Santa Rosa,636.0,2012
CALIFORNIA,Santee,154.0,2012
CALIFORNIA,Saratoga,9.0,2012
CALIFORNIA,Sausalito,7.0,2012
CALIFORNIA,Scotts Valley,16.0,2012
CALIFORNIA,Seal Beach,17.0,2012
CALIFORNIA,Seaside,109.0,2012
CALIFORNIA,Sebastopol,8.0,2012
CALIFORNIA,Selma,208.0,2012
CALIFORNIA,Shafter,49.0,2012
CALIFORNIA,Sierra Madre,4.0,2012
CALIFORNIA,Signal Hill,43.0,2012
CALIFORNIA,Simi Valley,141.0,2012
CALIFORNIA,Solana Beach,24.0,2012
CALIFORNIA,Soledad,80.0,2012
CALIFORNIA,Solvang,5.0,2012
CALIFORNIA,Sonoma,27.0,2012
CALIFORNIA,Sonora,20.0,2012
CALIFORNIA,South El Monte,88.0,2012
CALIFORNIA,South Gate,553.0,2012
CALIFORNIA,South Lake Tahoe,148.0,2012
CALIFORNIA,South Pasadena,27.0,2012
CALIFORNIA,South San Francisco,111.0,2012
CALIFORNIA,Stallion Springs,6.0,2012
CALIFORNIA,Stanton,104.0,2012
CALIFORNIA,St. Helena,3.0,2012
CALIFORNIA,Stockton,4630.0,2012
CALIFORNIA,Suisun City,57.0,2012
CALIFORNIA,Sunnyvale,170.0,2012
CALIFORNIA,Susanville,96.0,2012
CALIFORNIA,Sutter Creek,7.0,2012
CALIFORNIA,Taft,54.0,2012
CALIFORNIA,Tehachapi,59.0,2012
CALIFORNIA,Temecula,97.0,2012
CALIFORNIA,Temple City,38.0,2012
CALIFORNIA,Thousand Oaks,157.0,2012
CALIFORNIA,Tiburon,10.0,2012
CALIFORNIA,Torrance,190.0,2012
CALIFORNIA,Tracy,145.0,2012
CALIFORNIA,Truckee,22.0,2012
CALIFORNIA,Tulare,376.0,2012
CALIFORNIA,Tulelake,1.0,2012
CALIFORNIA,Turlock,445.0,2012
CALIFORNIA,Tustin,114.0,2012
CALIFORNIA,Twentynine Palms,81.0,2012
CALIFORNIA,Twin Cities,37.0,2012
CALIFORNIA,Ukiah,108.0,2012
CALIFORNIA,Union City,235.0,2012
CALIFORNIA,Upland,148.0,2012
CALIFORNIA,Vacaville,246.0,2012
CALIFORNIA,Vallejo,878.0,2012
CALIFORNIA,Ventura,310.0,2012
CALIFORNIA,Vernon,27.0,2012
CALIFORNIA,Victorville,676.0,2012
CALIFORNIA,Villa Park,2.0,2012
CALIFORNIA,Visalia,544.0,2012
CALIFORNIA,Vista,465.0,2012
CALIFORNIA,Walnut,37.0,2012
CALIFORNIA,Walnut Creek,84.0,2012
CALIFORNIA,Waterford,31.0,2012
CALIFORNIA,Watsonville,252.0,2012
CALIFORNIA,Weed,18.0,2012
CALIFORNIA,West Covina,281.0,2012
CALIFORNIA,West Hollywood,338.0,2012
CALIFORNIA,Westlake Village,3.0,2012
CALIFORNIA,Westminster,284.0,2012
CALIFORNIA,Westmorland,2.0,2012
CALIFORNIA,West Sacramento,190.0,2012
CALIFORNIA,Wheatland,2.0,2012
CALIFORNIA,Whittier,247.0,2012
CALIFORNIA,Wildomar,53.0,2012
CALIFORNIA,Williams,9.0,2012
CALIFORNIA,Willits,32.0,2012
CALIFORNIA,Willows,26.0,2012
CALIFORNIA,Windsor,67.0,2012
CALIFORNIA,Winters,6.0,2012
CALIFORNIA,Woodlake,48.0,2012
CALIFORNIA,Woodland,177.0,2012
CALIFORNIA,Yorba Linda,53.0,2012
CALIFORNIA,Yountville,7.0,2012
CALIFORNIA,Yreka,42.0,2012
CALIFORNIA,Yuba City,247.0,2012
CALIFORNIA,Yucaipa,119.0,2012
CALIFORNIA,Yucca Valley,90.0,2012
COLORADO,Arvada,158.0,2012
COLORADO,Aspen,12.0,2012
COLORADO,Ault,3.0,2012
COLORADO,Aurora,1433.0,2012
COLORADO,Avon,22.0,2012
COLORADO,Basalt,14.0,2012
COLORADO,Berthoud,2.0,2012
COLORADO,Black Hawk,4.0,2012
COLORADO,Blue River,0.0,2012
COLORADO,Boulder,249.0,2012
COLORADO,Bow Mar,1.0,2012
COLORADO,Broomfield,30.0,2012
COLORADO,Brush,1.0,2012
COLORADO,Buena Vista,0.0,2012
COLORADO,Burlington,21.0,2012
COLORADO,Campo,0.0,2012
COLORADO,Canon City,93.0,2012
COLORADO,Carbondale,7.0,2012
COLORADO,Castle Rock,45.0,2012
COLORADO,Cedaredge,1.0,2012
COLORADO,Centennial,157.0,2012
COLORADO,Center,7.0,2012
COLORADO,Cherry Hills Village,3.0,2012
COLORADO,Colorado Springs,1968.0,2012
COLORADO,Columbine Valley,0.0,2012
COLORADO,Commerce City,170.0,2012
COLORADO,Cortez,26.0,2012
COLORADO,Craig,14.0,2012
COLORADO,Crested Butte,3.0,2012
COLORADO,Cripple Creek,17.0,2012
COLORADO,Dacono,5.0,2012
COLORADO,De Beque,0.0,2012
COLORADO,Del Norte,1.0,2012
COLORADO,Delta,19.0,2012
COLORADO,Denver,3871.0,2012
COLORADO,Dillon,0.0,2012
COLORADO,Durango,53.0,2012
COLORADO,Eagle,7.0,2012
COLORADO,Eaton,4.0,2012
COLORADO,Elizabeth,4.0,2012
COLORADO,Empire,0.0,2012
COLORADO,Englewood,61.0,2012
COLORADO,Erie,9.0,2012
COLORADO,Estes Park,11.0,2012
COLORADO,Evans,79.0,2012
COLORADO,Federal Heights,81.0,2012
COLORADO,Firestone,4.0,2012
COLORADO,Florence,4.0,2012
COLORADO,Fort Collins,391.0,2012
COLORADO,Fort Lupton,8.0,2012
COLORADO,Fort Morgan,14.0,2012
COLORADO,Fountain,68.0,2012
COLORADO,Fowler,1.0,2012
COLORADO,Frederick,3.0,2012
COLORADO,Frisco,4.0,2012
COLORADO,Fruita,17.0,2012
COLORADO,Georgetown,4.0,2012
COLORADO,Glenwood Springs,33.0,2012
COLORADO,Golden,31.0,2012
COLORADO,Granby,5.0,2012
COLORADO,Grand Junction,252.0,2012
COLORADO,Greeley,426.0,2012
COLORADO,Green Mountain Falls,1.0,2012
COLORADO,Greenwood Village,28.0,2012
COLORADO,Gunnison,28.0,2012
COLORADO,Haxtun,1.0,2012
COLORADO,Hayden,1.0,2012
COLORADO,Holyoke,0.0,2012
COLORADO,Idaho Springs,7.0,2012
COLORADO,Ignacio,0.0,2012
COLORADO,Johnstown,7.0,2012
COLORADO,Kersey,5.0,2012
COLORADO,Kiowa,2.0,2012
COLORADO,Lafayette,54.0,2012
COLORADO,La Junta,20.0,2012
COLORADO,Lakeside,1.0,2012
COLORADO,Lakewood,676.0,2012
COLORADO,Lamar,9.0,2012
COLORADO,La Salle,2.0,2012
COLORADO,La Veta,1.0,2012
COLORADO,Leadville,8.0,2012
COLORADO,Limon,7.0,2012
COLORADO,Littleton,56.0,2012
COLORADO,Lone Tree,6.0,2012
COLORADO,Longmont,188.0,2012
COLORADO,Loveland,145.0,2012
COLORADO,Mancos,1.0,2012
COLORADO,Manitou Springs,14.0,2012
COLORADO,Mead,2.0,2012
COLORADO,Meeker,2.0,2012
COLORADO,Minturn,1.0,2012
COLORADO,Monte Vista,13.0,2012
COLORADO,Montrose,42.0,2012
COLORADO,Monument,2.0,2012
COLORADO,Morrison,3.0,2012
COLORADO,Mount Crested Butte,6.0,2012
COLORADO,New Castle,7.0,2012
COLORADO,Northglenn,102.0,2012
COLORADO,Ouray,1.0,2012
COLORADO,Pagosa Springs,10.0,2012
COLORADO,Palisade,4.0,2012
COLORADO,Palmer Lake,3.0,2012
COLORADO,Parachute,5.0,2012
COLORADO,Parker,59.0,2012
COLORADO,Pueblo,797.0,2012
COLORADO,Rangely,5.0,2012
COLORADO,Rocky Ford,1.0,2012
COLORADO,Salida,7.0,2012
COLORADO,Severance,2.0,2012
COLORADO,Sheridan,35.0,2012
COLORADO,Silt,3.0,2012
COLORADO,Silverthorne,2.0,2012
COLORADO,Snowmass Village,0.0,2012
COLORADO,South Fork,0.0,2012
COLORADO,Springfield,1.0,2012
COLORADO,Steamboat Springs,35.0,2012
COLORADO,Sterling,31.0,2012
COLORADO,Stratton,0.0,2012
COLORADO,Telluride,6.0,2012
COLORADO,Thornton,332.0,2012
COLORADO,Timnath,2.0,2012
COLORADO,Trinidad,18.0,2012
COLORADO,Vail,22.0,2012
COLORADO,Walsenburg,25.0,2012
COLORADO,Walsh,1.0,2012
COLORADO,Westminster,284.0,2012
COLORADO,Wheat Ridge,117.0,2012
COLORADO,Windsor,2.0,2012
COLORADO,Woodland Park,10.0,2012
COLORADO,Wray,1.0,2012
COLORADO,Yuma,4.0,2012
CONNECTICUT,Ansonia,29.0,2012
CONNECTICUT,Avon,5.0,2012
CONNECTICUT,Berlin,21.0,2012
CONNECTICUT,Bethel,6.0,2012
CONNECTICUT,Bloomfield,31.0,2012
CONNECTICUT,Branford,21.0,2012
CONNECTICUT,Bridgeport,1760.0,2012
CONNECTICUT,Bristol,93.0,2012
CONNECTICUT,Brookfield,2.0,2012
CONNECTICUT,Canton,1.0,2012
CONNECTICUT,Cheshire,4.0,2012
CONNECTICUT,Clinton,27.0,2012
CONNECTICUT,Coventry,2.0,2012
CONNECTICUT,Cromwell,11.0,2012
CONNECTICUT,Danbury,109.0,2012
CONNECTICUT,Darien,2.0,2012
CONNECTICUT,Derby,28.0,2012
CONNECTICUT,East Hampton,5.0,2012
CONNECTICUT,East Hartford,192.0,2012
CONNECTICUT,East Haven,32.0,2012
CONNECTICUT,Easton,0.0,2012
CONNECTICUT,East Windsor,18.0,2012
CONNECTICUT,Enfield,30.0,2012
CONNECTICUT,Fairfield,33.0,2012
CONNECTICUT,Farmington,24.0,2012
CONNECTICUT,Glastonbury,22.0,2012
CONNECTICUT,Granby,2.0,2012
CONNECTICUT,Greenwich,23.0,2012
CONNECTICUT,Groton,17.0,2012
CONNECTICUT,Groton Long Point,0.0,2012
CONNECTICUT,Groton Town,48.0,2012
CONNECTICUT,Guilford,24.0,2012
CONNECTICUT,Hamden,322.0,2012
CONNECTICUT,Hartford,1655.0,2012
CONNECTICUT,Madison,2.0,2012
CONNECTICUT,Manchester,111.0,2012
CONNECTICUT,Meriden,222.0,2012
CONNECTICUT,Middlebury,4.0,2012
CONNECTICUT,Middletown,72.0,2012
CONNECTICUT,Milford,46.0,2012
CONNECTICUT,Monroe,3.0,2012
CONNECTICUT,Naugatuck,30.0,2012
CONNECTICUT,New Britain,317.0,2012
CONNECTICUT,New Canaan,6.0,2012
CONNECTICUT,New Haven,1870.0,2012
CONNECTICUT,Newington,28.0,2012
CONNECTICUT,New London,366.0,2012
CONNECTICUT,New Milford,21.0,2012
CONNECTICUT,Newtown,7.0,2012
CONNECTICUT,North Branford,5.0,2012
CONNECTICUT,North Haven,12.0,2012
CONNECTICUT,Norwalk,272.0,2012
CONNECTICUT,Norwich,99.0,2012
CONNECTICUT,Old Saybrook,9.0,2012
CONNECTICUT,Orange,7.0,2012
CONNECTICUT,Plainfield,14.0,2012
CONNECTICUT,Plainville,44.0,2012
CONNECTICUT,Plymouth,8.0,2012
CONNECTICUT,Portland,10.0,2012
CONNECTICUT,Putnam,29.0,2012
CONNECTICUT,Redding,0.0,2012
CONNECTICUT,Ridgefield,1.0,2012
CONNECTICUT,Rocky Hill,3.0,2012
CONNECTICUT,Seymour,10.0,2012
CONNECTICUT,Shelton,22.0,2012
CONNECTICUT,Simsbury,7.0,2012
CONNECTICUT,Southington,28.0,2012
CONNECTICUT,South Windsor,9.0,2012
CONNECTICUT,Stamford,351.0,2012
CONNECTICUT,Stonington,11.0,2012
CONNECTICUT,Stratford,104.0,2012
CONNECTICUT,Suffield,4.0,2012
CONNECTICUT,Thomaston,4.0,2012
CONNECTICUT,Torrington,51.0,2012
CONNECTICUT,Trumbull,14.0,2012
CONNECTICUT,Vernon,46.0,2012
CONNECTICUT,Wallingford,15.0,2012
CONNECTICUT,Waterbury,328.0,2012
CONNECTICUT,Waterford,45.0,2012
CONNECTICUT,Watertown,25.0,2012
CONNECTICUT,West Hartford,46.0,2012
CONNECTICUT,West Haven,319.0,2012
CONNECTICUT,Weston,3.0,2012
CONNECTICUT,Westport,11.0,2012
CONNECTICUT,Wethersfield,23.0,2012
CONNECTICUT,Willimantic,27.0,2012
CONNECTICUT,Wilton,2.0,2012
CONNECTICUT,Winchester,15.0,2012
CONNECTICUT,Windsor,15.0,2012
CONNECTICUT,Windsor Locks,10.0,2012
CONNECTICUT,Wolcott,6.0,2012
CONNECTICUT,Woodbridge,8.0,2012
DELAWARE,Bethany Beach,1.0,2012
DELAWARE,Blades,7.0,2012
DELAWARE,Bridgeville,17.0,2012
DELAWARE,Camden,17.0,2012
DELAWARE,Cheswold,2.0,2012
DELAWARE,Clayton,13.0,2012
DELAWARE,Dagsboro,0.0,2012
DELAWARE,Delaware City,3.0,2012
DELAWARE,Delmar,10.0,2012
DELAWARE,Dewey Beach,7.0,2012
DELAWARE,Dover,280.0,2012
DELAWARE,Ellendale,0.0,2012
DELAWARE,Elsmere,64.0,2012
DELAWARE,Felton,8.0,2012
DELAWARE,Fenwick Island,0.0,2012
DELAWARE,Frankford,2.0,2012
DELAWARE,Georgetown,60.0,2012
DELAWARE,Greenwood,4.0,2012
DELAWARE,Harrington,28.0,2012
DELAWARE,Laurel,44.0,2012
DELAWARE,Lewes,9.0,2012
DELAWARE,Middletown,59.0,2012
DELAWARE,Milford,124.0,2012
DELAWARE,Millsboro,23.0,2012
DELAWARE,Milton,10.0,2012
DELAWARE,Newark,130.0,2012
DELAWARE,New Castle,17.0,2012
DELAWARE,Newport,8.0,2012
DELAWARE,Ocean View,1.0,2012
DELAWARE,Rehoboth Beach,10.0,2012
DELAWARE,Seaford,80.0,2012
DELAWARE,Selbyville,7.0,2012
DELAWARE,Smyrna,39.0,2012
DELAWARE,South Bethany,0.0,2012
DELAWARE,Wilmington,1228.0,2012
DELAWARE,Wyoming,1.0,2012
DISTRICT OF COLUMBIA,Washington,7448.0,2012
FLORIDA,Alachua,40.0,2012
FLORIDA,Altamonte Springs,142.0,2012
FLORIDA,Altha,0.0,2012
FLORIDA,Apalachicola,3.0,2012
FLORIDA,Apopka,146.0,2012
FLORIDA,Arcadia,65.0,2012
FLORIDA,Astatula,3.0,2012
FLORIDA,Atlantic Beach,55.0,2012
FLORIDA,Atlantis,5.0,2012
FLORIDA,Auburndale,46.0,2012
FLORIDA,Aventura,51.0,2012
FLORIDA,Bal Harbour Village,1.0,2012
FLORIDA,Bartow,116.0,2012
FLORIDA,Bay Harbor Islands,7.0,2012
FLORIDA,Belleair,2.0,2012
FLORIDA,Belleair Beach,1.0,2012
FLORIDA,Belleair Bluffs,9.0,2012
FLORIDA,Belle Glade,366.0,2012
FLORIDA,Belle Isle,12.0,2012
FLORIDA,Belleview,16.0,2012
FLORIDA,Biscayne Park,4.0,2012
FLORIDA,Blountstown,3.0,2012
FLORIDA,Boca Raton,164.0,2012
FLORIDA,Bonifay,5.0,2012
FLORIDA,Bowling Green,11.0,2012
FLORIDA,Boynton Beach,399.0,2012
FLORIDA,Bradenton,341.0,2012
FLORIDA,Bradenton Beach,5.0,2012
FLORIDA,Brooksville,78.0,2012
FLORIDA,Bunnell,44.0,2012
FLORIDA,Cape Coral,229.0,2012
FLORIDA,Carrabelle,2.0,2012
FLORIDA,Casselberry,161.0,2012
FLORIDA,Cedar Key,3.0,2012
FLORIDA,Center Hill,9.0,2012
FLORIDA,Chattahoochee,40.0,2012
FLORIDA,Chiefland,2.0,2012
FLORIDA,Chipley,22.0,2012
FLORIDA,Clearwater,727.0,2012
FLORIDA,Clermont,88.0,2012
FLORIDA,Clewiston,32.0,2012
FLORIDA,Cocoa,312.0,2012
FLORIDA,Cocoa Beach,90.0,2012
FLORIDA,Coconut Creek,107.0,2012
FLORIDA,Cooper City,48.0,2012
FLORIDA,Coral Gables,79.0,2012
FLORIDA,Coral Springs,229.0,2012
FLORIDA,Crescent City,23.0,2012
FLORIDA,Crestview,186.0,2012
FLORIDA,Cross City,7.0,2012
FLORIDA,Cutler Bay,124.0,2012
FLORIDA,Dade City,60.0,2012
FLORIDA,Dania,213.0,2012
FLORIDA,Davenport,3.0,2012
FLORIDA,Davie,369.0,2012
FLORIDA,Daytona Beach,715.0,2012
FLORIDA,Daytona Beach Shores,20.0,2012
FLORIDA,Deerfield Beach,360.0,2012
FLORIDA,De Funiak Springs,53.0,2012
FLORIDA,Deland,128.0,2012
FLORIDA,Delray Beach,457.0,2012
FLORIDA,Doral,84.0,2012
FLORIDA,Dunedin,110.0,2012
FLORIDA,Dunnellon,10.0,2012
FLORIDA,Eatonville,32.0,2012
FLORIDA,Edgewater,40.0,2012
FLORIDA,Edgewood,3.0,2012
FLORIDA,El Portal,6.0,2012
FLORIDA,Eustis,50.0,2012
FLORIDA,Fellsmere,11.0,2012
FLORIDA,Fernandina Beach,41.0,2012
FLORIDA,Flagler Beach,9.0,2012
FLORIDA,Florida City,242.0,2012
FLORIDA,Fort Lauderdale,1543.0,2012
FLORIDA,Fort Myers,754.0,2012
FLORIDA,Fort Pierce,472.0,2012
FLORIDA,Fort Walton Beach,48.0,2012
FLORIDA,Fruitland Park,10.0,2012
FLORIDA,Gainesville,851.0,2012
FLORIDA,Golden Beach,0.0,2012
FLORIDA,Graceville,3.0,2012
FLORIDA,Greenacres City,234.0,2012
FLORIDA,Green Cove Springs,72.0,2012
FLORIDA,Gretna,22.0,2012
FLORIDA,Groveland,11.0,2012
FLORIDA,Gulf Breeze,5.0,2012
FLORIDA,Gulfport,49.0,2012
FLORIDA,Gulf Stream,0.0,2012
FLORIDA,Haines City,78.0,2012
FLORIDA,Hallandale,287.0,2012
FLORIDA,Havana,16.0,2012
FLORIDA,Hialeah,810.0,2012
FLORIDA,Hialeah Gardens,28.0,2012
FLORIDA,Highland Beach,0.0,2012
FLORIDA,High Springs,30.0,2012
FLORIDA,Hillsboro Beach,0.0,2012
FLORIDA,Holly Hill,66.0,2012
FLORIDA,Hollywood,643.0,2012
FLORIDA,Holmes Beach,9.0,2012
FLORIDA,Homestead,1045.0,2012
FLORIDA,Howey-in-the-Hills,0.0,2012
FLORIDA,Hypoluxo,2.0,2012
FLORIDA,Indialantic,6.0,2012
FLORIDA,Indian Creek Village,0.0,2012
FLORIDA,Indian Harbour Beach,10.0,2012
FLORIDA,Indian River Shores,1.0,2012
FLORIDA,Indian Rocks Beach,19.0,2012
FLORIDA,Indian Shores,4.0,2012
FLORIDA,Inglis,6.0,2012
FLORIDA,Interlachen,7.0,2012
FLORIDA,Jacksonville,5189.0,2012
FLORIDA,Jacksonville Beach,196.0,2012
FLORIDA,Jasper,6.0,2012
FLORIDA,Jennings,0.0,2012
FLORIDA,Juno Beach,9.0,2012
FLORIDA,Jupiter,115.0,2012
FLORIDA,Jupiter Inlet Colony,0.0,2012
FLORIDA,Jupiter Island,0.0,2012
FLORIDA,Kenneth City,25.0,2012
FLORIDA,Key Biscayne,3.0,2012
FLORIDA,Key Colony Beach,0.0,2012
FLORIDA,Key West,208.0,2012
FLORIDA,Kissimmee,563.0,2012
FLORIDA,Lady Lake,29.0,2012
FLORIDA,Lake Alfred,24.0,2012
FLORIDA,Lake City,179.0,2012
FLORIDA,Lake Clarke Shores,12.0,2012
FLORIDA,Lake Hamilton,4.0,2012
FLORIDA,Lake Helen,9.0,2012
FLORIDA,Lakeland,465.0,2012
FLORIDA,Lake Mary,21.0,2012
FLORIDA,Lake Park,98.0,2012
FLORIDA,Lake Placid,11.0,2012
FLORIDA,Lake Wales,46.0,2012
FLORIDA,Lake Worth,461.0,2012
FLORIDA,Lantana,60.0,2012
FLORIDA,Largo,394.0,2012
FLORIDA,Lauderdale-by-the-Sea,23.0,2012
FLORIDA,Lauderdale Lakes,336.0,2012
FLORIDA,Lauderhill,587.0,2012
FLORIDA,Leesburg,186.0,2012
FLORIDA,Lighthouse Point,12.0,2012
FLORIDA,Live Oak,61.0,2012
FLORIDA,Longboat Key,2.0,2012
FLORIDA,Longwood,92.0,2012
FLORIDA,Lynn Haven,59.0,2012
FLORIDA,Madeira Beach,36.0,2012
FLORIDA,Madison,39.0,2012
FLORIDA,Maitland,24.0,2012
FLORIDA,Manalapan,0.0,2012
FLORIDA,Mangonia Park,59.0,2012
FLORIDA,Marco Island,12.0,2012
FLORIDA,Margate,144.0,2012
FLORIDA,Marianna,59.0,2012
FLORIDA,Mascotte,23.0,2012
FLORIDA,Medley,11.0,2012
FLORIDA,Melbourne,658.0,2012
FLORIDA,Melbourne Beach,3.0,2012
FLORIDA,Melbourne Village,0.0,2012
FLORIDA,Mexico Beach,6.0,2012
FLORIDA,Miami,4856.0,2012
FLORIDA,Miami Beach,941.0,2012
FLORIDA,Miami Gardens,931.0,2012
FLORIDA,Miami Lakes,54.0,2012
FLORIDA,Miami Shores,49.0,2012
FLORIDA,Miami Springs,38.0,2012
FLORIDA,Milton,25.0,2012
FLORIDA,Minneola,14.0,2012
FLORIDA,Miramar,537.0,2012
FLORIDA,Monticello,16.0,2012
FLORIDA,Mount Dora,67.0,2012
FLORIDA,Naples,32.0,2012
FLORIDA,Neptune Beach,11.0,2012
FLORIDA,New Port Richey,118.0,2012
FLORIDA,New Smyrna Beach,110.0,2012
FLORIDA,Niceville,14.0,2012
FLORIDA,North Bay Village,25.0,2012
FLORIDA,North Lauderdale,192.0,2012
FLORIDA,North Miami,521.0,2012
FLORIDA,North Miami Beach,279.0,2012
FLORIDA,North Palm Beach,19.0,2012
FLORIDA,North Port,130.0,2012
FLORIDA,North Redington Beach,4.0,2012
FLORIDA,Oakland,13.0,2012
FLORIDA,Oakland Park,335.0,2012
FLORIDA,Ocala,375.0,2012
FLORIDA,Ocean Ridge,2.0,2012
FLORIDA,Ocoee,140.0,2012
FLORIDA,Okeechobee,14.0,2012
FLORIDA,Oldsmar,37.0,2012
FLORIDA,Opa Locka,439.0,2012
